Date,Wind Speed,Wind Direction,City,ICAO
10/12/2012,10.39430089,68.97298605,Gwadar,GWAD
10/12/2012,23.2574181,80.55678861,Peshawar,PESH
10/12/2012,21.1454577,38.28661266,Sukkur,SUKK
10/12/2012,2.011335933,7.029797311,Faisalabad,FAIS
11/12/2012,24.67564002,235.1030159,Multan,MULT
11/12/2012,10.46521366,229.5658184,Islamabad,ISLA
11/12/2012,1.915942975,32.0557025,Gujranwala,GUJR
11/12/2012,24.43081842,5.149783855,Karachi,KARA
11/12/2012,26.53862058,143.3387517,Sialkot,SIAL
11/12/2012,6.993999267,207.863663,Lahore,LAHO
11/12/2012,7.488703978,521.8629862,Rawalpindi,RAWA
11/12/2012,2.13534226,59.85287604,Quetta,QUET
11/12/2012,0.531900059,295.2595841,Gwadar,GWAD
11/12/2012,21.24420438,71.31790604,Peshawar,PESH
11/12/2012,6.905415881,169.7964894,Sukkur,SUKK
11/12/2012,19.6166648,95.49357176,Faisalabad,FAIS
12/12/2012,23.00911949,334.883844,Multan,MULT
12/12/2012,18.12969523,80.67478959,Islamabad,ISLA
12/12/2012,12.75601813,187.3219091,Gujranwala,GUJR
12/12/2012,1.399877607,18.49052218,Karachi,KARA
12/12/2012,16.33348203,51.64008939,Sialkot,SIAL
12/12/2012,3.651883116,327.4688803,Lahore,LAHO
12/12/2012,28.88161209,296.1071956,Rawalpindi,RAWA
12/12/2012,1.64347735,72.53553351,Quetta,QUET
12/12/2012,25.64687232,139.3520455,Gwadar,GWAD
12/12/2012,3.728134411,18.93481047,Peshawar,PESH
12/12/2012,9.655518226,241.8786442,Sukkur,SUKK
12/12/2012,7.04586168,264.2702402,Faisalabad,FAIS
13/12/2012,1.826961814,170.8322767,Multan,MULT
13/12/2012,29.97046216,2.9020472,Islamabad,ISLA
13/12/2012,7.49760654,325.3911025,Gujranwala,GUJR
13/12/2012,13.51174767,175.2008128,Karachi,KARA
13/12/2012,14.63598819,5.69100471,Sialkot,SIAL
13/12/2012,27.49911163,358.4323751,Lahore,LAHO
13/12/2012,9.92344827,332.7288003,Rawalpindi,RAWA
13/12/2012,21.14774383,329.1757364,Quetta,QUET
13/12/2012,6.424920454,122.577364,Gwadar,GWAD
13/12/2012,14.09067668,646.377971,Peshawar,PESH
13/12/2012,8.424769841,341.6233664,Sukkur,SUKK
13/12/2012,28.56344766,332.3612945,Faisalabad,FAIS
14/12/2012,12.10847676,230.4266422,Multan,MULT
14/12/2012,0.989213466,70.73190571,Islamabad,ISLA
14/12/2012,8.862708108,286.3079451,Gujranwala,GUJR
14/12/2012,0.782195688,352.6159918,Karachi,KARA
14/12/2012,27.70337347,300.0769683,Sialkot,SIAL
14/12/2012,18.05399696,332.0257528,Lahore,LAHO
14/12/2012,18.01792585,297.7482802,Rawalpindi,RAWA
14/12/2012,18.05436322,633.4743552,Quetta,QUET
14/12/2012,9.86385178,602.8530871,Gwadar,GWAD
14/12/2012,9.088226099,100.9468458,Peshawar,PESH
14/12/2012,14.67094218,336.4887847,Sukkur,SUKK
14/12/2012,22.86689848,333.5446332,Faisalabad,FAIS
15/12/2012,2.811913035,195.0529616,Multan,MULT
15/12/2012,2.114031851,86.14375896,Islamabad,ISLA
15/12/2012,26.55471733,275.3376916,Gujranwala,GUJR
15/12/2012,25.90464608,346.5268214,Karachi,KARA
15/12/2012,20.78614416,322.4340624,Sialkot,SIAL
15/12/2012,10.86946524,6.9157056,Lahore,LAHO
15/12/2012,13.96389673,1.48050937,Rawalpindi,RAWA
15/12/2012,29.49889456,117.6244316,Quetta,QUET
15/12/2012,15.31972738,189.9590061,Gwadar,GWAD
15/12/2012,7.724241281,283.7069415,Peshawar,PESH
15/12/2012,24.33867766,680.3346391,Sukkur,SUKK
15/12/2012,22.48274327,97.71948075,Faisalabad,FAIS
16/12/2012,22.0155488,1.38638938,Multan,MULT
16/12/2012,29.38973648,107.0970004,Islamabad,ISLA
16/12/2012,1.225427449,719.134387,Gujranwala,GUJR
16/12/2012,14.78574093,169.0921958,Karachi,KARA
16/12/2012,15.45682865,19.17592044,Sialkot,SIAL
16/12/2012,18.09010223,181.9344335,Lahore,LAHO
16/12/2012,9.273868585,697.1452308,Rawalpindi,RAWA
16/12/2012,25.57177643,86.39132687,Quetta,QUET
16/12/2012,10.74008107,85.15782312,Gwadar,GWAD
16/12/2012,21.30318732,235.1561136,Peshawar,PESH
16/12/2012,11.50917404,267.236069,Sukkur,SUKK
16/12/2012,28.77581822,247.2993229,Faisalabad,FAIS
17/12/2012,12.68872926,270.8138308,Multan,MULT
17/12/2012,7.926607761,253.9838808,Islamabad,ISLA
17/12/2012,28.27625615,291.6703074,Gujranwala,GUJR
17/12/2012,28.64134542,125.5850789,Karachi,KARA
17/12/2012,1.554371427,94.7782881,Sialkot,SIAL
17/12/2012,23.61648421,349.7980372,Lahore,LAHO
17/12/2012,6.70618824,247.0684078,Rawalpindi,RAWA
17/12/2012,111.3301848,39.85260484,Quetta,QUET
17/12/2012,0.895075744,248.4157084,Gwadar,GWAD
17/12/2012,18.0864708,141.4220197,Peshawar,PESH
17/12/2012,28.51175497,344.0614042,Sukkur,SUKK
17/12/2012,20.94174443,325.2780883,Faisalabad,FAIS
18/12/2012,14.51748696,22.25453604,Multan,MULT
18/12/2012,13.30322167,146.5125668,Islamabad,ISLA
18/12/2012,21.29042897,185.4073146,Gujranwala,GUJR
18/12/2012,14.48246032,278.2700673,Karachi,KARA
18/12/2012,9.825502301,16.87139738,Sialkot,SIAL
18/12/2012,5.44452925,166.0914351,Lahore,LAHO
18/12/2012,1.9992344,154.0736081,Rawalpindi,RAWA
18/12/2012,7.472490687,8.38053461,Quetta,QUET
18/12/2012,25.26430198,267.4855462,Gwadar,GWAD
18/12/2012,25.04737744,82.98115626,Peshawar,PESH
18/12/2012,18.22190357,5.31630305,Sukkur,SUKK
18/12/2012,16.4310916,143.5011343,Faisalabad,FAIS
19/12/2012,27.2976242,310.7660553,Multan,MULT
19/12/2012,21.05528048,5.7219941,Islamabad,ISLA
19/12/2012,0.662034702,129.9606398,Gujranwala,GUJR
19/12/2012,176.0324897,166.4725491,Karachi,KARA
19/12/2012,17.87692359,154.6553006,Sialkot,SIAL
19/12/2012,3.777702906,16.27571423,Lahore,LAHO
19/12/2012,18.67888952,192.769676,Rawalpindi,RAWA
19/12/2012,16.05005758,859.1718224,Quetta,QUET
19/12/2012,2.9946071,159.3147662,Gwadar,GWAD
19/12/2012,27.72913179,341.5983788,Peshawar,PESH
19/12/2012,3.56169741,48.45599858,Sukkur,SUKK
19/12/2012,8.51281961,60.42742056,Faisalabad,FAIS
20/12/2012,17.98235091,55.54544346,Multan,MULT
20/12/2012,8.711836833,256.8329357,Islamabad,ISLA
20/12/2012,1.736426488,151.5389589,Gujranwala,GUJR
20/12/2012,18.89835513,260.0275014,Karachi,KARA
20/12/2012,3.048481673,51.57683189,Sialkot,SIAL
20/12/2012,189.9739398,140.2725102,Lahore,LAHO
20/12/2012,25.23670809,5.334901611,Rawalpindi,RAWA
20/12/2012,26.82948825,619.0039503,Quetta,QUET
20/12/2012,15.78100568,89.34011594,Gwadar,GWAD
20/12/2012,26.64413195,33.96330396,Peshawar,PESH
20/12/2012,16.18398051,288.0047744,Sukkur,SUKK
20/12/2012,12.1232701,338.1588945,Faisalabad,FAIS
21/12/2012,3.568212471,198.520395,Multan,MULT
21/12/2012,26.22926465,8.27679556,Islamabad,ISLA
21/12/2012,9.4070127,114.3186017,Gujranwala,GUJR
21/12/2012,12.40569285,40.48333005,Karachi,KARA
21/12/2012,9.772492134,46.67969342,Sialkot,SIAL
21/12/2012,22.20288325,166.8813271,Lahore,LAHO
21/12/2012,29.7967232,14.77174764,Rawalpindi,RAWA
21/12/2012,25.63958209,88.57359151,Quetta,QUET
21/12/2012,24.26930078,118.4333211,Gwadar,GWAD
21/12/2012,21.90365589,300.7132278,Peshawar,PESH
21/12/2012,5.962126858,11.00470224,Sukkur,SUKK
21/12/2012,18.54961473,217.1734233,Faisalabad,FAIS
22/12/2012,13.46612895,809.6375613,Multan,MULT
22/12/2012,192.6533458,33.77283302,Islamabad,ISLA
22/12/2012,29.71520924,35.70985144,Gujranwala,GUJR
22/12/2012,2.469927387,116.6467082,Karachi,KARA
22/12/2012,25.21303338,87.00996219,Sialkot,SIAL
22/12/2012,235.104226,216.6526238,Lahore,LAHO
22/12/2012,27.24870383,264.1895137,Rawalpindi,RAWA
22/12/2012,1.299462677,62.40703795,Quetta,QUET
22/12/2012,10.41803642,197.877049,Gwadar,GWAD
22/12/2012,26.58673804,876.7187949,Peshawar,PESH
22/12/2012,29.46714312,163.4998112,Sukkur,SUKK
22/12/2012,18.46820283,146.4858287,Faisalabad,FAIS
23/12/2012,4.07266191,191.298069,Multan,MULT
23/12/2012,5.689260077,2.90744275,Islamabad,ISLA
23/12/2012,8.766219783,352.7770475,Gujranwala,GUJR
23/12/2012,14.84353356,129.5783608,Karachi,KARA
23/12/2012,14.92397474,189.5704353,Sialkot,SIAL
23/12/2012,3.894774948,250.5077222,Lahore,LAHO
23/12/2012,20.18690596,113.7540512,Rawalpindi,RAWA
23/12/2012,20.68290984,249.2290186,Quetta,QUET
23/12/2012,26.83323236,333.7120661,Gwadar,GWAD
23/12/2012,6.92177394,2.79188942,Peshawar,PESH
23/12/2012,6.688481346,167.9241013,Sukkur,SUKK
23/12/2012,17.90818333,303.5718243,Faisalabad,FAIS
24/12/2012,20.18679224,193.3608358,Multan,MULT
24/12/2012,187.9125528,301.1489975,Islamabad,ISLA
24/12/2012,1.516248405,285.426488,Gujranwala,GUJR
24/12/2012,11.90578922,250.8381258,Karachi,KARA
24/12/2012,19.14205072,110.2506519,Sialkot,SIAL
24/12/2012,12.80344491,353.8218369,Lahore,LAHO
24/12/2012,23.53305284,226.8349562,Rawalpindi,RAWA
24/12/2012,29.97488652,207.9196311,Quetta,QUET
24/12/2012,17.73642066,58.87749068,Gwadar,GWAD
24/12/2012,4.027561226,43.182264,Peshawar,PESH
24/12/2012,0.479668716,218.4819625,Sukkur,SUKK
24/12/2012,25.69108256,272.9674028,Faisalabad,FAIS
25/12/2012,157.6573053,269.2611916,Multan,MULT
25/12/2012,11.18772228,53.56101972,Islamabad,ISLA
25/12/2012,9.038407087,259.0226648,Gujranwala,GUJR
25/12/2012,5.152665393,327.3444097,Karachi,KARA
25/12/2012,4.752103252,188.9728714,Sialkot,SIAL
25/12/2012,5.034710944,32.43334534,Lahore,LAHO
25/12/2012,1.178505196,352.6884696,Rawalpindi,RAWA
25/12/2012,5.076453646,287.8783408,Quetta,QUET
25/12/2012,1.918555858,200.447378,Gwadar,GWAD
25/12/2012,24.12711454,159.8165145,Peshawar,PESH
25/12/2012,22.15851375,259.6882928,Sukkur,SUKK
25/12/2012,4.47874841,234.50065,Faisalabad,FAIS
26/12/2012,24.43635994,244.1561155,Multan,MULT
26/12/2012,12.06149974,157.3042204,Islamabad,ISLA
26/12/2012,7.810729315,72.20092151,Gujranwala,GUJR
26/12/2012,18.44630259,133.1644723,Karachi,KARA
26/12/2012,16.60601605,343.0120371,Sialkot,SIAL
26/12/2012,7.171099503,935.6380698,Lahore,LAHO
26/12/2012,12.49241209,212.9634575,Rawalpindi,RAWA
26/12/2012,18.0865276,515.2386418,Quetta,QUET
26/12/2012,26.36951976,7.13901032,Gwadar,GWAD
26/12/2012,24.40277156,642.0072879,Peshawar,PESH
26/12/2012,25.33597082,185.0957664,Sukkur,SUKK
26/12/2012,28.63424045,37.0502661,Faisalabad,FAIS
27/12/2012,19.22819694,346.0819411,Multan,MULT
27/12/2012,28.77955093,281.4115344,Islamabad,ISLA
27/12/2012,11.80670487,284.1918279,Gujranwala,GUJR
27/12/2012,27.25482824,92.03689718,Karachi,KARA
27/12/2012,4.374660317,167.9227574,Sialkot,SIAL
27/12/2012,9.618508075,357.3365617,Lahore,LAHO
27/12/2012,9.911803106,129.8344516,Rawalpindi,RAWA
27/12/2012,15.40922822,318.8814606,Quetta,QUET
27/12/2012,8.894334383,321.2112398,Gwadar,GWAD
27/12/2012,26.1205117,250.2753755,Peshawar,PESH
27/12/2012,18.64632703,228.3572109,Sukkur,SUKK
27/12/2012,1.610180611,82.93966184,Faisalabad,FAIS
28/12/2012,0.153384553,230.1827918,Multan,MULT
28/12/2012,10.66352517,129.9021894,Islamabad,ISLA
28/12/2012,9.993380876,109.9719461,Gujranwala,GUJR
28/12/2012,2.970302473,154.8233023,Karachi,KARA
28/12/2012,3.993250885,63.63165448,Sialkot,SIAL
28/12/2012,2.241856933,163.8283744,Lahore,LAHO
28/12/2012,11.24485899,186.2896427,Rawalpindi,RAWA
28/12/2012,14.82689039,326.8863747,Quetta,QUET
28/12/2012,7.61780595,231.6290125,Gwadar,GWAD
28/12/2012,16.00834541,68.38495353,Peshawar,PESH
28/12/2012,14.88736556,141.3174412,Sukkur,SUKK
28/12/2012,25.81297679,78.19521044,Faisalabad,FAIS
29/12/2012,7.622533459,1.00817576,Multan,MULT
29/12/2012,28.0041156,246.7478346,Islamabad,ISLA
29/12/2012,7.026787843,191.1495801,Gujranwala,GUJR
29/12/2012,2.48498362,102.1604595,Karachi,KARA
29/12/2012,28.86113715,49.00506077,Sialkot,SIAL
29/12/2012,10.34799522,72.86120247,Lahore,LAHO
29/12/2012,16.91111789,36.82804915,Rawalpindi,RAWA
29/12/2012,2.56444647,161.2416228,Quetta,QUET
29/12/2012,15.41194087,110.7470649,Gwadar,GWAD
29/12/2012,6.646034617,55.78142692,Peshawar,PESH
29/12/2012,9.804854613,13.56959918,Sukkur,SUKK
29/12/2012,12.26862626,291.4304928,Faisalabad,FAIS
30/12/2012,22.67744095,165.944679,Multan,MULT
30/12/2012,24.78565249,98.03792284,Islamabad,ISLA
30/12/2012,9.271994753,238.7361572,Gujranwala,GUJR
30/12/2012,3.365173574,16.16270933,Karachi,KARA
30/12/2012,9.583335774,8.66445096,Sialkot,SIAL
30/12/2012,16.63701409,33.18893264,Lahore,LAHO
30/12/2012,28.37387263,335.2606659,Rawalpindi,RAWA
30/12/2012,11.05644604,340.6028218,Quetta,QUET
30/12/2012,12.17766398,85.68246723,Gwadar,GWAD
30/12/2012,18.33053441,22.278222,Peshawar,PESH
30/12/2012,0.526215507,5.115834574,Sukkur,SUKK
30/12/2012,5.728107655,336.2419112,Faisalabad,FAIS
31/12/2012,6.653099983,99.32038333,Multan,MULT
31/12/2012,9.440913616,239.5991563,Islamabad,ISLA
31/12/2012,0.617132131,36.22979749,Gujranwala,GUJR
31/12/2012,29.09897401,147.793789,Karachi,KARA
31/12/2012,14.67759145,232.7709803,Sialkot,SIAL
31/12/2012,266.943732,160.9514784,Lahore,LAHO
31/12/2012,9.192640521,99.87901338,Rawalpindi,RAWA
31/12/2012,2.116172171,230.4627226,Quetta,QUET
31/12/2012,24.94469342,75.30619528,Gwadar,GWAD
31/12/2012,15.59049858,1.33556313,Peshawar,PESH
31/12/2012,23.22510054,256.8527552,Sukkur,SUKK
31/12/2012,0.365380064,73.00729704,Faisalabad,FAIS
01/01/2013,22.00622844,9.884350346,Multan,MULT
01/01/2013,8.213568329,188.1137604,Islamabad,ISLA
01/01/2013,13.73934313,86.81891695,Gujranwala,GUJR
01/01/2013,9.364196597,75.89654592,Karachi,KARA
01/01/2013,26.10209569,33.76684253,Sialkot,SIAL
01/01/2013,12.60352222,34.46255442,Lahore,LAHO
01/01/2013,26.68644484,187.1363199,Rawalpindi,RAWA
01/01/2013,4.145125497,962.5876326,Quetta,QUET
01/01/2013,3.851673059,309.3170121,Gwadar,GWAD
01/01/2013,27.64645775,45.79614008,Peshawar,PESH
01/01/2013,25.82567615,58.10807386,Sukkur,SUKK
01/01/2013,8.346631788,64.62733313,Faisalabad,FAIS
02/01/2013,26.68024124,122.7883646,Multan,MULT
02/01/2013,18.07615375,239.1329502,Islamabad,ISLA
02/01/2013,7.04542074,67.73884952,Gujranwala,GUJR
02/01/2013,10.68024585,271.7502908,Karachi,KARA
02/01/2013,164.3902024,164.5230065,Sialkot,SIAL
02/01/2013,1.546197192,342.3313832,Lahore,LAHO
02/01/2013,8.86407891,128.2238409,Rawalpindi,RAWA
02/01/2013,19.52287643,186.246728,Quetta,QUET
02/01/2013,28.53352156,119.7936291,Gwadar,GWAD
02/01/2013,17.21968302,247.1392541,Peshawar,PESH
02/01/2013,3.667651337,237.4919236,Sukkur,SUKK
02/01/2013,22.61796514,307.934974,Faisalabad,FAIS
03/01/2013,25.61967948,7.69160411,Multan,MULT
03/01/2013,15.51870595,77.06757689,Islamabad,ISLA
03/01/2013,8.723517312,952.629772,Gujranwala,GUJR
03/01/2013,7.829461162,211.3272354,Karachi,KARA
03/01/2013,24.18718758,88.80096162,Sialkot,SIAL
03/01/2013,262.5741213,43.83499533,Lahore,LAHO
03/01/2013,247.4206232,278.6823835,Rawalpindi,RAWA
03/01/2013,6.55669302,23.90933832,Quetta,QUET
03/01/2013,5.177669383,338.810526,Gwadar,GWAD
03/01/2013,15.53631063,64.9378136,Peshawar,PESH
03/01/2013,29.64655642,359.8134559,Sukkur,SUKK
03/01/2013,13.91449655,114.4249869,Faisalabad,FAIS
04/01/2013,13.49062965,152.9169463,Multan,MULT
04/01/2013,21.79445016,276.2303881,Islamabad,ISLA
04/01/2013,4.095688825,274.185114,Gujranwala,GUJR
04/01/2013,6.81274919,147.0898818,Karachi,KARA
04/01/2013,3.875737123,178.0562682,Sialkot,SIAL
04/01/2013,24.6277306,224.0732824,Lahore,LAHO
04/01/2013,29.31225148,9.874582167,Rawalpindi,RAWA
04/01/2013,26.29815146,5.73605873,Quetta,QUET
04/01/2013,24.07785086,864.545721,Gwadar,GWAD
04/01/2013,6.258286019,133.3491088,Peshawar,PESH
04/01/2013,3.384472827,267.6946733,Sukkur,SUKK
04/01/2013,5.454190815,303.8746982,Faisalabad,FAIS
05/01/2013,17.93119578,247.8132614,Multan,MULT
05/01/2013,2.83695811,112.1979831,Islamabad,ISLA
05/01/2013,9.491556515,263.3217656,Gujranwala,GUJR
05/01/2013,29.09955236,97.22663464,Karachi,KARA
05/01/2013,5.837227609,51.07001222,Sialkot,SIAL
05/01/2013,3.22346946,339.4206921,Lahore,LAHO
05/01/2013,24.7576895,62.76137395,Rawalpindi,RAWA
05/01/2013,23.48170413,252.7478753,Quetta,QUET
05/01/2013,6.378925945,254.4786388,Gwadar,GWAD
05/01/2013,6.134045732,306.3670827,Peshawar,PESH
05/01/2013,17.82420279,257.2661928,Sukkur,SUKK
05/01/2013,3.32065501,329.1610333,Faisalabad,FAIS
06/01/2013,24.81959007,146.9977474,Multan,MULT
06/01/2013,22.05670318,104.876556,Islamabad,ISLA
06/01/2013,25.57924381,124.6698506,Gujranwala,GUJR
06/01/2013,17.15909841,325.4811945,Karachi,KARA
06/01/2013,27.37594374,328.78434,Sialkot,SIAL
06/01/2013,21.22373532,235.024235,Lahore,LAHO
06/01/2013,21.88427124,15.81126217,Rawalpindi,RAWA
06/01/2013,10.45856837,857.9244448,Quetta,QUET
06/01/2013,9.707753881,307.3334362,Gwadar,GWAD
06/01/2013,3.196922841,150.3530779,Peshawar,PESH
06/01/2013,5.744901802,326.3931318,Sukkur,SUKK
06/01/2013,11.58450454,162.2195827,Faisalabad,FAIS
07/01/2013,2.795129782,143.5916062,Multan,MULT
07/01/2013,25.9348274,255.3553595,Islamabad,ISLA
07/01/2013,23.01115968,262.7330688,Gujranwala,GUJR
07/01/2013,29.47051278,116.9748875,Karachi,KARA
07/01/2013,11.76863181,31.19363795,Sialkot,SIAL
07/01/2013,2.199748204,6.926324461,Lahore,LAHO
07/01/2013,3.484122104,269.6414376,Rawalpindi,RAWA
07/01/2013,20.37824441,232.3047649,Quetta,QUET
07/01/2013,9.620288454,201.5849415,Gwadar,GWAD
07/01/2013,12.57595973,65.20398935,Peshawar,PESH
07/01/2013,15.14976208,152.8490892,Sukkur,SUKK
07/01/2013,27.86543282,306.48235,Faisalabad,FAIS
08/01/2013,17.90834592,260.6376784,Multan,MULT
08/01/2013,27.06333936,292.9063089,Islamabad,ISLA
08/01/2013,7.327595678,200.3533837,Gujranwala,GUJR
08/01/2013,24.81433168,130.7833228,Karachi,KARA
08/01/2013,12.58214673,13.54507508,Sialkot,SIAL
08/01/2013,3.406306826,154.8700947,Lahore,LAHO
08/01/2013,6.177849535,187.9569047,Rawalpindi,RAWA
08/01/2013,6.11111734,277.0586752,Quetta,QUET
08/01/2013,25.1162653,332.3383898,Gwadar,GWAD
08/01/2013,6.98990694,358.9241882,Peshawar,PESH
08/01/2013,21.52531022,188.8067554,Sukkur,SUKK
08/01/2013,1.910326687,150.2755418,Faisalabad,FAIS
09/01/2013,7.301568844,74.34377953,Multan,MULT
09/01/2013,6.577238289,19.41326763,Islamabad,ISLA
09/01/2013,14.10447461,258.6549558,Gujranwala,GUJR
09/01/2013,0.248286748,172.6202556,Karachi,KARA
09/01/2013,15.71238961,280.6831091,Sialkot,SIAL
09/01/2013,28.06069086,31.63297106,Lahore,LAHO
09/01/2013,7.938663324,288.2368993,Rawalpindi,RAWA
09/01/2013,26.36481002,84.67538085,Quetta,QUET
09/01/2013,22.32179257,319.4754853,Gwadar,GWAD
09/01/2013,15.23643116,42.53984852,Peshawar,PESH
09/01/2013,3.428466439,291.1150346,Sukkur,SUKK
09/01/2013,6.789534262,300.6626896,Faisalabad,FAIS
10/01/2013,20.11091088,322.2058741,Multan,MULT
10/01/2013,13.91003764,153.0981148,Islamabad,ISLA
10/01/2013,138.3086153,6.05387147,Gujranwala,GUJR
10/01/2013,8.358461907,280.7992151,Karachi,KARA
10/01/2013,8.362309423,69.86450835,Sialkot,SIAL
10/01/2013,19.00255318,96.35552832,Lahore,LAHO
10/01/2013,131.5503521,303.9407763,Rawalpindi,RAWA
10/01/2013,1.55629848,337.266814,Quetta,QUET
10/01/2013,17.5699275,92.63354293,Gwadar,GWAD
10/01/2013,17.68300138,189.4328958,Peshawar,PESH
10/01/2013,15.71305814,27.81521384,Sukkur,SUKK
10/01/2013,14.11295676,71.95782882,Faisalabad,FAIS
11/01/2013,0.114161915,70.69774131,Multan,MULT
11/01/2013,10.54313977,650.7946005,Islamabad,ISLA
11/01/2013,29.55408554,338.3420328,Gujranwala,GUJR
11/01/2013,28.24241372,25.6660852,Karachi,KARA
11/01/2013,5.206899079,273.3822232,Sialkot,SIAL
11/01/2013,5.697085499,279.5534178,Lahore,LAHO
11/01/2013,25.25617202,551.5753004,Rawalpindi,RAWA
11/01/2013,18.37710239,43.94821274,Quetta,QUET
11/01/2013,24.65273752,331.0324592,Gwadar,GWAD
11/01/2013,2.13471689,202.5584357,Peshawar,PESH
11/01/2013,19.74531611,3.1549923,Sukkur,SUKK
11/01/2013,24.75516631,207.5285828,Faisalabad,FAIS
12/01/2013,17.98763054,284.5183602,Multan,MULT
12/01/2013,22.67294641,57.88845519,Islamabad,ISLA
12/01/2013,26.02415673,49.15556025,Gujranwala,GUJR
12/01/2013,223.2061505,180.9185693,Karachi,KARA
12/01/2013,2.860422764,112.1731374,Sialkot,SIAL
12/01/2013,18.35769617,129.6846668,Lahore,LAHO
12/01/2013,14.16514053,261.6749342,Rawalpindi,RAWA
12/01/2013,3.51888459,36.01508931,Quetta,QUET
12/01/2013,8.498650954,326.4027191,Gwadar,GWAD
12/01/2013,2.211688829,258.4906793,Peshawar,PESH
12/01/2013,28.06278167,272.4784752,Sukkur,SUKK
12/01/2013,11.62432524,7.506228351,Faisalabad,FAIS
13/01/2013,28.82181394,323.2561585,Multan,MULT
13/01/2013,13.47333613,210.4533441,Islamabad,ISLA
13/01/2013,18.16336936,114.2108118,Gujranwala,GUJR
13/01/2013,13.49111568,169.5399195,Karachi,KARA
13/01/2013,24.35328358,98.2576139,Sialkot,SIAL
13/01/2013,28.2848616,140.3538458,Lahore,LAHO
13/01/2013,10.33949449,190.3144601,Rawalpindi,RAWA
13/01/2013,19.55863354,161.5324151,Quetta,QUET
13/01/2013,4.454774867,26.82013567,Gwadar,GWAD
13/01/2013,195.1204411,162.2690461,Peshawar,PESH
13/01/2013,21.73342548,231.8864527,Sukkur,SUKK
13/01/2013,9.687342999,214.6316444,Faisalabad,FAIS
14/01/2013,10.5902361,128.4065123,Multan,MULT
14/01/2013,10.92275973,322.5144465,Islamabad,ISLA
14/01/2013,1.970935875,817.0973046,Gujranwala,GUJR
14/01/2013,7.502982751,213.1716645,Karachi,KARA
14/01/2013,13.01338401,319.6047388,Sialkot,SIAL
14/01/2013,8.33866651,139.5534533,Lahore,LAHO
14/01/2013,4.206400998,148.4337263,Rawalpindi,RAWA
14/01/2013,1.836984428,8.69588617,Quetta,QUET
14/01/2013,12.65967796,332.037345,Gwadar,GWAD
14/01/2013,7.573418668,153.8593658,Peshawar,PESH
14/01/2013,18.19372816,626.357339,Sukkur,SUKK
14/01/2013,9.077930731,7.76769198,Faisalabad,FAIS
15/01/2013,15.81040708,323.6407739,Multan,MULT
15/01/2013,10.6859345,63.8653737,Islamabad,ISLA
15/01/2013,21.55701701,316.0776041,Gujranwala,GUJR
15/01/2013,4.987720988,207.0972075,Karachi,KARA
15/01/2013,8.49850767,224.5828145,Sialkot,SIAL
15/01/2013,9.268700766,127.8258685,Lahore,LAHO
15/01/2013,16.83325249,171.7139252,Rawalpindi,RAWA
15/01/2013,5.035195294,269.587874,Quetta,QUET
15/01/2013,13.8411039,737.2234088,Gwadar,GWAD
15/01/2013,3.577788205,253.1591734,Peshawar,PESH
15/01/2013,9.492575343,107.0617869,Sukkur,SUKK
15/01/2013,0.323487893,18.42852243,Faisalabad,FAIS
16/01/2013,16.13762824,270.816166,Multan,MULT
16/01/2013,24.61459965,191.0981942,Islamabad,ISLA
16/01/2013,2.626074011,799.5782374,Gujranwala,GUJR
16/01/2013,1.465416388,352.2349084,Karachi,KARA
16/01/2013,10.23946263,209.5461994,Sialkot,SIAL
16/01/2013,3.293208443,355.1143884,Lahore,LAHO
16/01/2013,6.432502629,302.0775312,Rawalpindi,RAWA
16/01/2013,28.23235238,169.9618871,Quetta,QUET
16/01/2013,18.25015534,104.3213221,Gwadar,GWAD
16/01/2013,10.30077285,247.5753463,Peshawar,PESH
16/01/2013,26.23566988,145.0722721,Sukkur,SUKK
16/01/2013,17.98147596,677.0154691,Faisalabad,FAIS
17/01/2013,150.6833831,293.1638104,Multan,MULT
17/01/2013,26.29165876,73.45484928,Islamabad,ISLA
17/01/2013,26.51913449,29.50888964,Gujranwala,GUJR
17/01/2013,9.971075296,6.96707121,Karachi,KARA
17/01/2013,14.44583273,345.4901182,Sialkot,SIAL
17/01/2013,12.90371121,340.2944465,Lahore,LAHO
17/01/2013,27.74220589,100.5873611,Rawalpindi,RAWA
17/01/2013,10.45734889,279.9956144,Quetta,QUET
17/01/2013,254.7951833,263.5043081,Gwadar,GWAD
17/01/2013,214.567811,262.3203337,Peshawar,PESH
17/01/2013,25.471845,28.38576434,Sukkur,SUKK
17/01/2013,2.20576421,99.45156061,Faisalabad,FAIS
18/01/2013,6.663364045,61.85995379,Multan,MULT
18/01/2013,7.98911127,217.9258202,Islamabad,ISLA
18/01/2013,13.84115173,350.5330381,Gujranwala,GUJR
18/01/2013,19.46884806,805.5968333,Karachi,KARA
18/01/2013,5.526902362,95.84304594,Sialkot,SIAL
18/01/2013,23.52377619,260.8515111,Lahore,LAHO
18/01/2013,20.83954839,251.3233228,Rawalpindi,RAWA
18/01/2013,20.06460897,116.5866958,Quetta,QUET
18/01/2013,2.055078224,49.22777107,Gwadar,GWAD
18/01/2013,16.52662105,184.0586694,Peshawar,PESH
18/01/2013,8.21379026,328.9848856,Sukkur,SUKK
18/01/2013,16.33845043,43.78158371,Faisalabad,FAIS
19/01/2013,18.94766173,336.1978883,Multan,MULT
